"Article","Year","Author"
"Assessing student-generated design justifications in engineering virtual internships",2016,"Rus__V"
"How to model implicit knowledge? Similarity learning methods to assess perceptions of visual representations",2016,"Rau__M.A"
"Preliminary results on dialogue act classification in chat-based online tutorial dialogues",2016,"Rus__V"
"Effect of student ability and question difficulty on duration",2016,"Ma__Y"
"Individualizing Bayesian knowledge tracing. Are skill parameters more important than student parameters?",2016,"Yudelson__M.V."
"Towards integrating human and automated tutoring systems",2016,"Ritter__S"
"How quickly can wheel spinning be detected?",2016,"Matsuda__N"
"Browsing-pattern mining from e-book logs with non-negative matrix factorization",2016,"Shimada__A"
"Expediting support for social learning with behavior modeling",2016,"Jo__Y"
"Equity of learning opportunities in the Chicago City of learning program",2016,"Quigley__D"
"Seeking programming-related information from large scaled discussion forums, help or harm?",2016,"Lu__Y"
"Extracting measures of active learning and student self-regulated learning strategies from MOOC data",2016,"Diana__N"
"Modeling visitor behavior in a game-based engineering museum exhibit with hidden Markov models",2016,"Tissenbaum__M"
"MATHia X: The next generation cognitive tutor",2016,"Ritter__S"
"Study on automatic scoring of descriptive type tests using text similarity calculations",2016,"Nogaito__I"
"Dynamics of peer grading: An empirical study",2016,"de_Alfaro__L"
"Execution traces as a powerful data representation for intelligent tutoring systems for programming",2016,"Paaßen__B"
"Classifying behavior to elucidate elegant problem solving in an educational game",2016,"Malkiewich__L"
"On competition for undergraduate co-op placements: A graph mining approach",2016,"Jiang__Y"
"LIVELINET: A multimodal deep recurrent neural network to predict liveliness in educational videos",2016,"Sharma__A"
"Measuring gameplay affordances of user-generated content in an educational game",2016,"Hicks__D"
"A data-driven framework of modeling skill combinations for deeper knowledge tracing",2016,"Huang__Y"
"Semi-automatic detection of teacher questions from human-transcripts of audio in live classrooms",2016,"Blanchard__N"
"Exploring learning management system interaction data: Combining Data-driven and Theory-driven Approaches",2016,"Choi__H"
"Redefining “what” in analyses of who does what in MOOCs",2016,"Baikadi__A"
"A coupled user clustering algorithm for web-based learning systems",2016,"Niu__K"
"Understanding engagement in MOOCs",2016,"Li__Q"
"Can word probabilities from LDA be simply added up to represent documents?",2016,"Cai__Z"
"Toward revision-sensitive feedback in automated writing evaluation",2016,"Roscoe__R.D"
"Predicting STEM achievement with learning management system data: Prediction modeling and a test of an early warning system",2016,"Dominguez__M.M"
"Back to the basics: Bayesian extensions of IRT outperform neural networks for proficiency estimation",2016,"Wilson__K.H"
"Properties and applications of wrong answers in online educational systems",2016,"Pelánek__R"
"A comparison of automatic teaching strategies for heterogeneous student populations",2016,"Clement__B"
"Adding eye-tracking AOI data to models of representation skills does not improve prediction accuracy",2016,"Rau__M.A"
"Investigating swarm intelligence for performance prediction∗",2016,"al-Rifaie__M.M"
"Predicting student grades from online, collaborative social learning metrics using K-NN",2016,"Yee-King__M"
"Student Emotion, Co-occurrence, and Dropout in a MOOC Context",2016,"Dillon__J"
"Data-driven automated induction of prerequisite structure graphs",2016,"Chaplot__D.S"
"Riding an emotional roller-coaster: A multimodal study of young child’s math problem solving activities ∗",2016,"Chen__L"
"Deep learning + student modeling + clustering: A recipe for effective automatic short answer grading",2016,"Zhang__Y"
"Exploring and following students' strategies when completing their weekly tasks",2016,"McBroom__J"
"The apprentice learner architecture: Closing the loop between learning theory and educational data",2016,"MacLellan__C.J"
"Mining behaviours of students in autograding submission system logs",2016,"McBroom__J"
"Acting the same differently: A cross-course comparison of user behavior in MOOCs",2016,"Gelman__B"
"Using inverse planning for personalized feedback",2016,"Rafferty__A.N"
"Modeling the influence of format and depth during effortful retrieval practice",2016,"Maass__J.K"
"Tensor factorization for student modeling and performance prediction in unstructured domain",2016,"Sahebi__S"
"Predicting student progress from peer-assessment data",2016,"Ashenafi__M.M"
"Student usage predicts treatment effect heterogeneity in the cognitive tutor algebra I program",2016,"Sales__A.C"
"How to judge learning on online learning minimum learning judgment system",2016,"Jo__J"
"Semi-Markov model for simulating MOOC students",2016,"Faucon__L"
"Does a peer recommender foster students’ engagement in MOOCs?",2016,"Labarthe__H"
"On generalizability of MOOC models",2016,"Kidziński__Ł"
"Going deeper with deep knowledge tracing",2016,"Xiong__X"
"Calibrated self-assessment",2016,"Labutov__I"
"Course content analysis: An initiative step toward learning object recommendation systems for MOOC learners",2016,"Dai__Y"
"Sequence matters, but how exactly? A method for evaluating activity sequences from data",2016,"Doroudi__S"
"Closing the loop with quantitative cognitive task analysis",2016,"Koedinger__K.R"
"Unnatural feature engineering: Evolving augmented graph grammars for argument diagrams",2016,"Xue__L"
"Course enrollment recommender system",2016,"Bydžovská__H."
"The affective impact of tutor questions: Predicting frustration and engagement",2016,"Vail__A.K"
"Generating data-driven hints for open-ended programming",2016,"Price__T.W"
"How deep is knowledge tracing?",2016,"Khajah__M"
"Joint discovery of skill prerequisite graphs and student models",2016,"Chen__Y"
"Collaborative Problem Solving Skills versus Collaboration Outcomes: Findings from statistical analysis and data mining",2016,"Hao__J"
"Web as a textbook: Curating targeted learning paths through the heterogeneous learning resources on the web",2016,"Labutov__I"
"{ENTER}ing the time series {SPACE}: Uncovering the writing process through keystroke analyses",2016,"Allen__L.K"
"A contextual bandits framework for personalized learning action selection",2016,"Lan__A.S"
"Hierarchical cluster analysis heatmaps and pattern analysis: An approach for visualizing learning management system interaction data",2016,"Lee__J.E"
"Stimulating collaborative activity in online social learning environments with Markov decision processes",2016,"Yee-King__M"
"Automatic assessment of constructed response data in a chemistry tutor",2016,"Crossley__S"
"How good is popularity? Summary grading in crowdsourcing",2016,"Li__H"
"Towards the understanding of gestures and vocalization coordination in teaching context",2016,"Barmaki__R"
"Beyond log files: Using multi-modal data streams towards data-driven KC model improvement",2016,"Liu__R"
"Soft clustering of physics misconceptions using a mixed membership model",2016,"Zheng__G"
"Text classification of student self-explanations in college physics questions",2016,"Bhatnagar__S"
"Investigating difficult topics in a data structures course using item response theory and logged data analysis",2016,"Fouh__E"
"MOOC learner behaviors by country and culture; An exploratory analysis",2016,"Liu__Z"
"The eyes have it: Gaze-based Detection of Mind Wandering during Learning with an Intelligent Tutoring System",2016,"Hutt__S"
"Gauging MOOC learners’ adherence to the designed learning path",2016,"Davis__D"
"Hint availability slows completion times in summer work",2016,"Inventado__P.S"
"Topic-wise classification of MOOC discussions: A visual analytics approach",2016,"Atapattu__T"
"Modelling the way: Using action sequence archetypes to differentiate learning pathways from learning outcomes",2016,"Ng__K.H.R"
"Choosing versus Receiving Feedback: The impact of feedback valence on learning in an assessment game",2016,"Cutumisu__M"
"Temporally coherent clustering of student data",2016,"Klingler__S"
"Predicting post-test performance from online student behavior: A high school MOOC case study",2016,"Tomkins__S"
