"Article","Year","Author"
"Understanding Learner Behavior Through Learning Design Informed Learning Analytics",2020,"Hemberg__Erik"
"Toward Learning at Scale in Developing Countries: Lessons from the Global Learning XPRIZE Field Study",2020,"Mostow__Jack"
"Learning to Cheat: Quantifying Changes in Score Advantage of Unproctored Assessments Over Time",2020,"West__Matthew"
"Building an Infrastructure for Computer Science Education Research and Practice at Scale",2020,"Price__Thomas_W."
"Artificial Intelligence for Video-Based Learning at Scale",2020,"Roll__Ido"
"Workshop Proposal: Educational A/B Testing at Scale",2020,"Settles__Burr"
"Learning Engineering @ Scale",2020,"Wagner__Ellen"
"Global Learning @ Scale",2020,"Corpe\~{n}o__Eduardo"
"Characterizing Teacher Connections in Online Social Media: A Case Study on Pinterest",2020,"Frank__Kenneth_A."
"NQuire: Citizens Acting as Scientists in Massive Open Online Learning",2020,"McLeod__Kevin"
"Examinator: A Plagiarism Detection Tool for Take-Home Exams",2020,"Patil__Bharat_Rahuldhev"
"BELT: Bluejeans CodE Leak DeTection",2020,"Graziano__Rocko"
"Analyzing Pre-Existing Knowledge and Performance in a Programming MOOC",2020,"O'Reilly__Una-May"
"Guidance on How Learning at Scale Can Be Made More Accessible",2020,"Rets__Irina"
"Where's the Learning in Education Crowdsourcing?",2020,"Campos__Fabio"
"Interpretable Personalized Knowledge Tracing and Next Learning Activity Recommendation",2020,"Zimmaro__Dawn"
"A Quantitative Analysis of When Students Choose to Grade Questions on Computerized Exams with Multiple Attempts",2020,"Zilles__Craig"
"Cold Start Knowledge Tracing with Attentive Neural Turing Machine",2020,"Gattani__Neelesh"
"Identifying Preparatory Courses That Predict Student Success in Quantitative Subjects",2020,"Stevens__Mitchell_L."
"Towards an Appropriate Query, Key, and Value Computation for Knowledge Tracing",2020,"Baek__Jineon"
"Have Your Tickets Ready! Impede Free Riding in Large Scale Team Assignments",2020,"Meinel__Christoph"
"A Novel Approach for Knowledge State Representation and Prediction",2020,"Zimmaro__Dawn"
"Evaluating Bayesian Knowledge Tracing for Estimating Learner Proficiency and Guiding Learner Behavior",2020,"Zimmaro__Dawn"
"Towards Scalable Gamified Assessment in Support of Collaborative Problem-Solving Competency Development in Online and Blended Learning",2020,"Simmering__Vanessa"
"AlgoPlan: Supporting Planning in Algorithmic Problem-Solving with Subgoal Diagrams",2020,"Son__Jinho"
"Introducing Alexa for E-Learning",2020,"Zimmaro__Dawn"
"Instructors Desire Student Activity, Literacy, and Video Quality Analytics to Improve Video-Based Blended Courses",2019,"Seo__Kyoungwon"
"Teaching UI Design at Global Scales: A Case Study of the Design of Collaborative Capstone Projects for MOOCs",2019,"Zhao__Jian"
"Automatic Assessment of Complex Assignments Using Topic Models",2019,"Geigle__Chase"
"Designing Digital Peer Assessment for Second Language Learning in Low Resource Learning Settings",2019,"Kurien__Toby"
"Mining Students Pre-Instruction Beliefs for Improved Learning",2019,"Henderson__Rachel"
"Scaling Up Writing in the Curriculum: Batch Mode Active Learning for Automated Essay Scoring",2019,"Murray__William"
"UpGrade: Sourcing Student Open-Ended Solutions to Create Scalable Learning Opportunities",2019,"Koedinger__Kenneth"
"Apples to Apples: Differences in Viewer Retention When Longer Content is Chopped into Smaller Bites",2019,"Grello__Thomas_M."
"Key Phrase Extraction for Generating Educational Question-Answer Pairs",2019,"Manoharan__Lakshmi"
"Via: Illuminating Academic Pathways at Scale",2019,"Paepcke__Andreas"
"Informing the Design of Collaborative Activities in MOOCs Using Actionable Predictions",2019,"Asensio-P\'{e}rez__Juan_I."
"Inquiry Learning at Scale: Pedagogy-Informed Design of a Platform for Citizen Inquiry",2019,"McLeod__Kevin"
"BookBuddy: Turning Digital Materials Into Interactive Foreign Language Lessons Through a Voice Chatbot",2019,"Davis__Glenn_M."
"Leveraging Skill Hierarchy for Multi-Level Modeling with Elo Rating System",2019,"de_la_Torre__Jimmy"
"Student Code Trajectories in an Introductory Programming MOOC",2019,"O'Reilly__Una-May"
"Pilot Study to Estimate ""Difficult"" Area in e-Learning Material by Physiological Measurements",2019,"Shimada__Atsushi"
"Semantic Matching Evaluation of User Responses to Electronics Questions in AutoTutor",2019,"Cai__Zhiqiang"
"Proposal and Implementation of an Elderly-Oriented User Interface for Learning Support Systems",2019,"Oi__Misato"
"Implementing Learning Analytics to Foster a STEM Learning Ecosystem at the City-Level: Emerging Research and Design Challenges",2019,"Everette__Tre"
"AutomaTA: Human-Machine Interaction for Answering Context-Specific Questions",2019,"Oh__Alice"
"Towards Improving Students' Forum Posts Categorization in MOOCs and Impact on Performance Prediction",2019,"Bachelet__R\'{e}mi"
"PARQR: Augmenting the Piazza Online Forum to Better Support Degree Seeking Online Masters Students",2019,"Irish__India"
"Investigating Learning Design Categorization and Learning Behaviour in Computational MOOCS",2019,"OReilly__Una-May"
"Jack Watson: Addressing Contract Cheating at Scale in Online Computer Science Education",2019,"Xue__Qiuyue"
"Web of Slides: Automatic Linking of Lecture Slides to Facilitate Navigation",2019,"Boughoula__Assma"
"WOSView Demo: A Tool to Explore the Web of Slides",2019,"Boughoula__Assma"
"Teaching C Programming Interactively at Scale Using Taskgrader: An Open-Source Autograder Tool",2019,"Blockelet__Michel"
"Achievements for Building a Learning Community",2019,"Ramasamy__Thangamani"
"Replicating MOOC Predictive Models at Scale",2018,"Baker__Ryan"
"Toward Large-Scale Learning Design: Categorizing Course Designs in Service of Supporting Learning Outcomes",2018,"Houben__Geert-Jan"
"The Effects of Adaptive Learning in a Massive Open Online Course on Learners' Skill Development",2018,"Munson__Liberty"
"QG-Net: A Data-Driven Question Generation Model for Educational Content",2018,"Waters__Andrew_E."
"Docent: Transforming Personal Intuitions to Scientific Hypotheses through Content Learning and Process Training",2018,"Kosciolek__Tomasz"
"Refocusing the Lens on Engagement in MOOCs",2018,"Angrave__Lawrence"
"Towards Adapting to Learners at Scale: Integrating MOOC and Intelligent Tutoring Frameworks",2018,"Sottilare__Robert"
"Combining Adaptivity with Progression Ordering for Intelligent Tutoring Systems",2018,"Brunskill__Emma"
"Measuring Item Similarity in Introductory Programming",2018,"Sassmann__Vojt\v{e}ch"
"Toward Large-Scale Automated Scoring of Scientific Visual Models",2018,"Chen__Lei"
"An Active Viewing Framework for Video-Based Learning",2018,"Yoon__Dongwook"
"A Content Engagement Score for Online Learning Platforms",2018,"de_Vreede__Gert-Jan"
"Adaptive Natural-Language Targeting for Student Feedback",2018,"Brunskill__Emma"
"WPSS: Dropout Prediction for MOOCs Using Course Progress Normalization and Subset Selection",2018,"Kwok__Yu-Kwong"
"Enabling Real-Time Adaptivity in MOOCs with a Personalized Next-Step Recommendation Framework",2017,"Le__Christopher_Vu"
"Teaching Students to Recognize and Implement Good Coding Style",2017,"Santos__Lucas_A."
"Gradescope: A Fast, Flexible, and Fair System for Scalable Assessment of Handwritten Work",2017,"Abbeel__Pieter"
"Writing Reusable Code Feedback at Scale with Mixed-Initiative Program Synthesis",2017,"Suzuki__Ryo"
"Creative Learning @ Scale",2017,"Schmidt__Philipp"
"Discourse: MOOC Discussion Forum Analysis at Scale",2017,"Stewart__Brandon"
"Demo of Orchestration Graph Engine: Enabling Rich Social Pedagogical Scenarios in MOOCs",2017,"Dillenbourg__Pierre"
"CODECAST: An Innovative Technology to Facilitate Teaching and Learning Computer Programming in a C Language Online Course",2017,"Carlier__Sebastien"
"MOOC Dropout Prediction: How to Measure Accuracy?",2017,"Rosen__Yigal"
"Incorporating Rich Features into Deep Knowledge Tracing",2017,"Botelho__Anthony"
"A Novel Self-Paced Model for Teaching Programming",2017,"Kauffmann__Chris"
"Google BigQuery for Education: Framework for Parsing and Analyzing EdX MOOC Data",2017,"Tingley__Dustin"
"Characterizing ELL Students' Behavior During MOOC Videos Using Content Type",2017,"Koedinger__Kenneth_R."
"A Memory-Augmented Neural Model for Automated Grading",2017,"Botelho__Anthony"
"Factor Analysis Reveals Student Thinking Using the Mechanics Reasoning Inventory",2017,"Kimn__Alex"
"Deep Knowledge Tracing On Programming Exercises",2017,"Piech__Chris"
"Getting to Know English Language Learners in MOOCs: Their Motivations, Behaviors, and Outcomes",2017,"Seaton__Daniel"
"Generating Language Activities in Real-Time for English Learners Using Language Muse",2017,"McCaffrey__Dan"
"CROWDLEARNING: Towards Collaborative Problem-Posing at Scale",2017,"Gopalsamy__Rahul"
"What Are the Expectations of Disabled Learners When Participating in a MOOC?",2017,"Coughlan__Tim"
"Designing Adaptive Assessments in MOOCs",2017,"Federicks__Colin"
"Authentic Science Inquiry Learning at Scale Enabled by an Interactive Biology Cloud Experimentation Lab",2017,"Riedel-Kruse__Ingmar"
"ProjectLens: Supporting Project-Based Collaborative Learning on MOOCs",2017,"Zhu__Haiyi"
"Data-Driven Feedback Generator for Online Programing Courses",2017,"Pardi__Paul"
"Orchestration Graphs: Enabling Rich Social Pedagogical Scenarios in MOOCs",2017,"Dillenbourg__Pierre"
"Suggesting a Log-Based Creativity Measurement for Online Programming Learning Environment",2017,"Guenaga__Mariluz"
"Long-Term Peer Reviewing Effort is Anti-Reciprocal",2017,"Kulkarni__Chinmay"
"The Changing Patterns of MOOC Discourse",2017,"Joksimovi\'{c}__Sre\'{c}ko"
"MOOClets: A Framework for Dynamic Experimentation and Personalization",2017,"Ang__Andrew"
"Pass the Idea Please: The Relationship between Network Position, Direct Engagement, and Course Performance in MOOCs",2017,"Fisher__Douglas"
"Observing Personalizations in Learning: Identifying Heterogeneous Treatment Effects Using Causal Trees",2017,"Heffernan__Neil_T."
"Improving Assessment on MOOCs Through Peer Identification and Aligned Incentives",2017,"Thilakarathne__Haritha"
"Using Student Annotated Hashtags and Emojis to Collect Nuanced Affective States",2017,"Karger__David"
"A Heuristic Method for Large-Scale Cognitive-Diagnostic Computerized Adaptive Testing",2017,"Marteau__Benjamin"
"The Civic Mission of MOOCs: Measuring Engagement across Political Differences in Forums",2016,"Tingley__Dustin"
"Mobile Devices for Early Literacy Intervention and Research with Global Reach",2016,"Galyean__Tinsley"
"Online Urbanism: Interest-Based Subcultures as Drivers of Informal Learning in an Online Community",2016,"Domeniconi__Carlotta"
"Brain Points: A Deeper Look at a Growth Mindset Incentive Structure for an Educational Game",2016,"Popovic__Zoran"
"Using Multiple Accounts for Harvesting Solutions in MOOCs",2016,"Pritchard__David_E."
"How Mastery Learning Works at Scale",2016,"Berman__Susan_R."
"Course Builder Skill Maps",2016,"Deutsch__Amit"
"Supporting Scalable Data Sharing in Online Education",2016,"Rice__Andrew"
"Investigating the Use of Hints in Online Problem Solving",2016,"Davies__Ian"
"A Scalable Learning Analytics Platform for Automated Writing Feedback",2016,"Riedesel__Mark"
"The Opportunity Count Model: A Flexible Approach to Modeling Student Performance",2016,"Heffernan__Neil"
"Enabling Schema Agnostic Learning Analytics in a Service-Oriented MOOC Platform",2016,"Staubitz__Thomas"
"Designing Videos with Pedagogical Strategies: Online Students' Perceptions of Their Effectiveness",2016,"Haynes__Daniel_F."
"Optimally Discriminative Choice Sets in Discrete Choice Models: Application to Data-Driven Test Design",2016,"Studer__Christoph"
"Identifying Student Misunderstandings Using Constructed Responses",2016,"DeNero__John"
"Understanding ESL Students' Motivations to Increase MOOC Accessibility",2016,"Hammer__Jessica"
"Predicting Student Learning Using Log Data from Interactive Simulations on Climate Change",2016,"Martinez__Mario_M."
"A Constructionist Toolkit for Learning Elementary Web Development at Scale",2016,"Chhabra__Sukrit"
"Using Android Wear for Avoiding Procrastination Behaviours in MOOCs",2016,"Bermudez__Manuel"
"Beyond Traditional Metrics: Using Automated Log Coding to Understand 21st Century Learning Online",2016,"Pinkard__Nicole"
"A Preliminary Look at MOOC-Associated Facebook Groups: Prevalence, Geographic Representation, and Homophily",2016,"Massimi__Michael"
"Structured Knowledge Tracing Models for Student Assessment on Coursera",2016,"Hu__Zhiting"
"Predicting Students' Performance: Incremental Interaction Classifiers",2016,"Nu\~{n}ez__JCarlos"
"Elice: An Online CS Education Platform to Understand How Students Learn Programming",2016,"Oh__Alice"
"Macro Data for Micro Learning: Developing the FUN! Tool for Automated Assessment of Learning",2016,"Close__Kevin"
"Assessing Problem-Solving Process At Scale",2016,"Hauswirth__Matthias"
"Open-DLAs: An Open Dashboard for Learning Analytics",2016,"Vargas__Francisco_A."
"Profiling MOOC Course Returners: How Does Student Behavior Change Between Two Course Enrollments?",2016,"Owers__James"
"Making the Production of Learning at Scale More Open and Flexible",2016,"Coe__Angela"
"Browser Language Preferences as a Metric for Identifying ESL Speakers in MOOCs",2016,"Yarzebinski__Evelyn"
"Bringing Non-Programmer Authoring of Intelligent Tutors to MOOCs",2016,"Sewall__Jonathan"
"Automatically Learning to Teach to the Learning Objectives",2016,"Brunskill__Emma"
"A Demonstration of ANALYSE: A Learning Analytics Tool for Open EdX",2016,"Mu\~{n}oz-Merino__Pedro_J."
"Instructor Dashboards In EdX",2016,"Rayyan__Saif"
"Elivate: A Real-Time Assistant for Students and Lecturers as Part of an Online CS Education Platform",2016,"Oh__Alice"
"A Data-Driven Approach for Inferring Student Proficiency from Game Activity Logs",2016,"DiCerbo__Kristen_E."
"Fuzz Testing Projects in Massive Courses",2016,"DeNero__John"
"AXIS: Generating Explanations at Scale with Learnersourcing and Machine Learning",2016,"Maldonado__Samuel"
"Improving the Peer Assessment Experience on MOOC Platforms",2016,"Renz__Jan"
"Graders as Meta-Reviewers: Simultaneously Scaling and Improving Expert Evaluation for Large Online Classrooms",2016,"Lam__Yeeling"
"Learning Transfer: Does It Take Place in MOOCs? An Investigation into the Uptake of Functional Programming in Practice",2016,"Houben__Geert-Jan"
"The Role of Social Media in MOOCs: How to Use Social Media to Enhance Student Retention",2016,"Carroll__John_M."
"Improving Student Modeling Through Partial Credit and Problem Difficulty",2015,"Heffernan__Neil"
"Addressing Common Analytic Challenges to Randomized Experiments in MOOCs: Attrition and Zero-Inflation",2015,"Reich__Justin"
"Structure and Messaging Techniques for Online Peer Learning Systems That Increase Stickiness",2015,"Klemmer__Scott"
"Blended Learning in Indian Colleges with Massively Empowered Classroom",2015,"Nitish__B."
"A Playful Game Changer: Fostering Student Retention in Online Education with Social Gamification",2015,"Williams__Joseph_Jay"
"Learning is Not a Spectator Sport: Doing is Better than Watching for Learning from a MOOC",2015,"McLaughlin__Elizabeth_A."
"Exploring the Effect of Confusion in Discussion Forums of Massive Open Online Courses",2015,"Kraut__Robert"
"Uncovering Trajectories of Informal Learning in Large Online Communities of Creators",2015,"Sweeney__Mack"
"Mathematical Language Processing: Automatic Grading and Feedback for Open Response Mathematical Questions",2015,"Baraniuk__Richard_G."
"Autonomously Generating Hints by Inferring Problem Solving Policies",2015,"Guibas__Leonidas"
"Problems Before Solutions: Automated Problem Clarification at Scale",2015,"DeNero__John"
"Towards Capturing Learners Sentiment and Context",2015,"Bent__Oliver"
"Measuring and Maximizing the Effectiveness of Honor Codes in Online Courses",2015,"Cutrell__Edward"
"Educational Evaluation in the PKU SPOC Course ""Data Structures and Algorithms""",2015,"Yan__Hongfei"
"Learn With Friends: The Effects of Student Face-to-Face Collaborations on Massive Open Online Course Activities",2015,"Robert__Lionel"
"Connecting Stories and Pedagogy Increases Participant Engagement in Discussions",2015,"Bernstein__Michael_S."
"Source Effects in Online Education",2015,"Cutrell__Edward"
"Assessment of KNOWLA: Knowledge Assembly for Learning and Assessment",2015,"Halfond__Jay"
"An E-Report Scoring Method Based on Student Peer Evaluation Using Groupware",2015,"Sumiya__Kazutoshi"
"Game Theory Based Peer Grading Mechanisms for MOOCs",2015,"Tzamos__Christos"
"TELLab: An Experiential Learning Tool for Psychology",2015,"Enos__Ryan"
"Understanding Learners' General Perception Towards Learning with MOOC Classmates: An Exploratory Study",2015,"Zhao__Shengdong"
"M-CAFE: Managing MOOC Student Feedback with Collaborative Filtering",2015,"Krishnan__Sanjay"
"Item Ordering Effects with Qualitative Explanations Using Online Adaptive Tutoring Data",2015,"Pardos__Zachary_A."
"Supporting Face-to-Face Like Communication Modalities for Asynchronous Assignment Feedback in Math Education",2015,"Jung__Malte"
"Practical Measures of Learning Behaviors",2015,"Feng__Mingyu"
"Demographic Differences in a Growth Mindset Incentive Structure for Educational Games",2015,"Dweck__Carol_S."
"Behavior Prediction in MOOCs Using Higher Granularity Temporal Information",2015,"Evans__Brent_J."
"Designing MOOCs as Interactive Places for Collaborative Learning",2015,"Carroll__John_M."
"Exploring Collaborative Storytelling as a Method for Creating Educational Games",2015,"Monsef__Kiyash"
"Do Numeric Ratings Impact Peer Reviewers?",2015,"Klemmer__Scott"
"All It Takes Is One: Evidence for a Strategy for Seeding Large Scale Peer Learning Interactions",2015,"Hartmann__Bjoern"
"Clustering-Based Active Learning for CPSGrader",2015,"Seshia__Sanjit_A."
"Using and Designing Platforms for In Vivo Educational Experiments",2015,"Glassman__Elena"
"Learning the Features Used To Decide How to Teach",2015,"Wang__Zhuoying"
"Correlating Skill and Improvement in 2 MOOCs with a Student's Time on Tasks",2014,"Fredericks__Colin"
"Understanding In-Video Dropouts and Interaction Peaks Inonline Lecture Videos",2014,"Mitros__Piotr"
"Teaching Recommender Systems at Large Scale: Evaluation and Lessons Learned from a Hybrid MOOC",2014,"Brown__Keith"
"Divide and Correct: Using Clusters to Grade Short Answers at Scale",2014,"Vanderwende__Lucy"
"Scaling Short-Answer Grading by Combining Peer Assessment with Algorithmic Scoring",2014,"Klemmer__Scott_R."
"Superposter Behavior in MOOC Forums",2014,"Manning__Jane"
"Chatrooms in MOOCs: All Talk and No Action",2014,"Hartmann__Bjoern"
"Panel: Online Learning Platforms and Data Science",2014,"Paepcke__Andreas"
"ForumDash: Analyzing Online Discussion Forums",2014,"Nguyen__Thach"
"Initial Experiences with Small Group Discussions in MOOCs",2014,"Fox__Armando"
"Uncovering Hidden Engagement Patterns for Predicting Learner Performance in MOOCs",2014,"Daume__Hal"
"Talkabout: Small-Group Discussions in Massive Global Classes",2014,"Klemmer__Scott_R."
"Improving Online Class Forums by Seeding Discussions and Managing Section Size",2014,"Mazur__Eric"
"Online Learning versus Blended Learning: An Exploratory Study",2014,"Cutrell__Edward"
"Corporate Learning at Scale: Lessons from a Large Online Course at Google",2014,"Patel__Kayur"
"Due Dates in MOOCs: Does Stricter Mean Better?",2014,"McIntyre__Joseph"
"Visual Analytics of MOOCs at Maryland",2014,"Lin__Jimmy"
"Social Factors That Contribute to Attrition in MOOCs",2014,"Wen__Miaomiao"
"DeepTutor: Towards Macro- and Micro-Adaptive Conversational Intelligent Tutoring at Scale",2014,"Graesser__Arthur_C."
"Code Hunt: Gamifying Teaching and Learning of Computer Science at Scale",2014,"Bishop__Judith"
"The Synchronicity Paradox in Online Education",2020,"Goel__Ashok"
"Affordable Degrees at Scale: New Phenomenon or New Hype?",2020,"Joyner__David_A."
"Using Information Visualization to Promote Students' Reflection on ""Gaming the System"" in Online Learning",2020,"Ma__Xiaojuan"
"Sensing Affect to Empower Students: Learner Perspectives on Affect-Sensitive Technology in Large Educational Contexts",2020,"Li__Hong"
"The Effect of Informing Agency in Self-Directed Online Learning Environments",2020,"Ko__Amy_J."
"Informal Learning Communities: The Other Massive Open Online 'C'",2020,"Swenson__Michael"
"Co-Teaching Computer Science Across Borders: Human-Centric Learning at Scale",2020,"Bozkurt__Baris"
"PARQR: Automatic Post Suggestion in the Piazza Online Forum to Support Degree Seeking Online Masters Students",2020,"Padiyath__Aadarsh"
"Understanding Learner Behavior Through Learning Design Informed Learning Analytics",2020,"O'Reilly__Una-May"
"Learning to Cheat: Quantifying Changes in Score Advantage of Unproctored Assessments Over Time",2020,"Zilles__Craig"
"Artificial Intelligence for Video-Based Learning at Scale",2020,"Dodson__Samuel"
"Workshop Proposal: Educational A/B Testing at Scale",2020,"Grimaldi__Phillip"
"Global Learning @ Scale",2020,"Hern\'{a}ndez_Rizzardini__Rocael"
"Characterizing Teacher Connections in Online Social Media: A Case Study on Pinterest",2020,"Tang__Jiliang"
"Examinator: A Plagiarism Detection Tool for Take-Home Exams",2020,"Irish__India"
"BELT: Bluejeans CodE Leak DeTection",2020,"Starner__Thad"
"Guidance on How Learning at Scale Can Be Made More Accessible",2020,"Vogiatzis__Dimitrios"
"Interpretable Personalized Knowledge Tracing and Next Learning Activity Recommendation",2020,"Gattani__Neelesh"
"Cold Start Knowledge Tracing with Attentive Neural Turing Machine",2020,"Zimmaro__Dawn"
"Towards an Appropriate Query, Key, and Value Computation for Knowledge Tracing",2020,"Kim__Byungsoo"
"A Novel Approach for Knowledge State Representation and Prediction",2020,"Gattani__Neelesh"
"Evaluating Bayesian Knowledge Tracing for Estimating Learner Proficiency and Guiding Learner Behavior",2020,"Gattani__Neelesh"
"AlgoPlan: Supporting Planning in Algorithmic Problem-Solving with Subgoal Diagrams",2020,"Kim__Juho"
"Introducing Alexa for E-Learning",2020,"Gattani__Neelesh"
"Instructors Desire Student Activity, Literacy, and Video Quality Analytics to Improve Video-Based Blended Courses",2019,"Yoon__Dongwook"
"Teaching UI Design at Global Scales: A Case Study of the Design of Collaborative Capstone Projects for MOOCs",2019,"Hecht__Brent"
"Automatic Assessment of Complex Assignments Using Topic Models",2019,"Zhai__ChengXiang"
"Designing Digital Peer Assessment for Second Language Learning in Low Resource Learning Settings",2019,"Kloppenberg__Jay"
"Mining Students Pre-Instruction Beliefs for Improved Learning",2019,"Shvonski__Alex"
"Scaling Up Writing in the Curriculum: Batch Mode Active Learning for Automated Essay Scoring",2019,"Becker__Lee"
"Apples to Apples: Differences in Viewer Retention When Longer Content is Chopped into Smaller Bites",2019,"Breitzman__Anthony"
"Key Phrase Extraction for Generating Educational Question-Answer Pairs",2019,"Landay__James"
"Informing the Design of Collaborative Activities in MOOCs Using Actionable Predictions",2019,"Dimitriadis__Yannis"
"Inquiry Learning at Scale: Pedagogy-Informed Design of a Platform for Citizen Inquiry",2019,"Scanlon__Eileen"
"BookBuddy: Turning Digital Materials Into Interactive Foreign Language Lessons Through a Voice Chatbot",2019,"Jiang__Liwei"
"Pilot Study to Estimate ""Difficult"" Area in e-Learning Material by Physiological Measurements",2019,"Hatano__Kohei"
"Semantic Matching Evaluation of User Responses to Electronics Questions in AutoTutor",2019,"Wang__Lijia"
"Proposal and Implementation of an Elderly-Oriented User Interface for Learning Support Systems",2019,"Shimada__Atsushi"
"Implementing Learning Analytics to Foster a STEM Learning Ecosystem at the City-Level: Emerging Research and Design Challenges",2019,"Flores__Evelyn"
"PARQR: Augmenting the Piazza Online Forum to Better Support Degree Seeking Online Masters Students",2019,"Murali__Girish"
"Jack Watson: Addressing Contract Cheating at Scale in Online Computer Science Education",2019,"Miller__P._Tim"
"Web of Slides: Automatic Linking of Lecture Slides to Facilitate Navigation",2019,"Zhai__Chengxiang"
"WOSView Demo: A Tool to Explore the Web of Slides",2019,"Zhai__Chengxiang"
"Teaching C Programming Interactively at Scale Using Taskgrader: An Open-Source Autograder Tool",2019,"Miller__Chris"
"Achievements for Building a Learning Community",2019,"Farahani__Melika"
"The Effects of Adaptive Learning in a Massive Open Online Course on Learners' Skill Development",2018,"Ang__Andrew"
"QG-Net: A Data-Driven Question Generation Model for Educational Content",2018,"Grimaldi__Phillip_J."
"Docent: Transforming Personal Intuitions to Scientific Hypotheses through Content Learning and Process Training",2018,"Knight__Rob"
"Refocusing the Lens on Engagement in MOOCs",2018,"Shaik__Najmuddin"
"Towards Adapting to Learners at Scale: Integrating MOOC and Intelligent Tutoring Frameworks",2018,"Long__Rodney"
"Measuring Item Similarity in Introductory Programming",2018,"Gmiterko__Dominik"
"An Active Viewing Framework for Video-Based Learning",2018,"Harandi__Negar_M."
"A Content Engagement Score for Online Learning Platforms",2018,"Andel__Stephanie"
"Teaching Students to Recognize and Implement Good Coding Style",2017,"Fox__Armando"
"Writing Reusable Code Feedback at Scale with Mixed-Initiative Program Synthesis",2017,"Figueredo__Lucas"
"Discourse: MOOC Discussion Forum Analysis at Scale",2017,"Tingley__Dustin"
"MOOC Dropout Prediction: How to Measure Accuracy?",2017,"Tingley__Dustin"
"Incorporating Rich Features into Deep Knowledge Tracing",2017,"Heffernan__Neil_T."
"A Novel Self-Paced Model for Teaching Programming",2017,"Lester__Jaime"
"Google BigQuery for Education: Framework for Parsing and Analyzing EdX MOOC Data",2017,"Chuang__Isaac"
"Characterizing ELL Students' Behavior During MOOC Videos Using Content Type",2017,"Ogan__Amy"
"A Memory-Augmented Neural Model for Automated Grading",2017,"Heffernan__Neil"
"Factor Analysis Reveals Student Thinking Using the Mechanics Reasoning Inventory",2017,"Paul__Andrew"
"Getting to Know English Language Learners in MOOCs: Their Motivations, Behaviors, and Outcomes",2017,"Lopez__Glenn"
"Generating Language Activities in Real-Time for English Learners Using Language Muse",2017,"Biggers__Kietha"
"Designing Adaptive Assessments in MOOCs",2017,"Tingley__Dustin"
"Data-Driven Feedback Generator for Online Programing Courses",2017,"Singh__Rishabh"
"Suggesting a Log-Based Creativity Measurement for Online Programming Learning Environment",2017,"Garaizar__Pablo"
"The Changing Patterns of MOOC Discourse",2017,"Ga\v{s}evi\'{c}__Dragan"
"MOOClets: A Framework for Dynamic Experimentation and Personalization",2017,"Tingley__Dustin"
"Improving Assessment on MOOCs Through Peer Identification and Aligned Incentives",2017,"Perera__Indika"
"A Heuristic Method for Large-Scale Cognitive-Diagnostic Computerized Adaptive Testing",2017,"Denos__Nathalie"
"Mobile Devices for Early Literacy Intervention and Research with Global Reach",2016,"Wolf__Maryanne"
"Online Urbanism: Interest-Based Subcultures as Drivers of Informal Learning in an Online Community",2016,"Yang__Seungwon"
"Course Builder Skill Maps",2016,"Cox__John"
"Investigating the Use of Hints in Online Problem Solving",2016,"Beresford__Alastair_R."
"A Scalable Learning Analytics Platform for Automated Writing Feedback",2016,"Essa__Alfred"
"Enabling Schema Agnostic Learning Analytics in a Service-Oriented MOOC Platform",2016,"Meinel__Christoph"
"Identifying Student Misunderstandings Using Constructed Responses",2016,"Fox__Armando"
"Predicting Student Learning Using Log Data from Interactive Simulations on Climate Change",2016,"Pardos__Zachary"
"A Constructionist Toolkit for Learning Elementary Web Development at Scale",2016,"Forte__Andrea"
"A Preliminary Look at MOOC-Associated Facebook Groups: Prevalence, Geographic Representation, and Homophily",2016,"Ogan__Amy"
"Structured Knowledge Tracing Models for Student Assessment on Coursera",2016,"Zhang__Ming"
"Macro Data for Micro Learning: Developing the FUN! Tool for Automated Assessment of Learning",2016,"Lawanto__Kevin"
"Profiling MOOC Course Returners: How Does Student Behavior Change Between Two Course Enrollments?",2016,"Scott__Anne-Marie"
"Browser Language Preferences as a Metric for Identifying ESL Speakers in MOOCs",2016,"Hammer__Jessica"
"Bringing Non-Programmer Authoring of Intelligent Tutors to MOOCs",2016,"Popescu__Octav"
"A Demonstration of ANALYSE: A Learning Analytics Tool for Open EdX",2016,"Delgado_Kloos__Carlos"
"Instructor Dashboards In EdX",2016,"Seaton__Daniel"
"AXIS: Generating Explanations at Scale with Learnersourcing and Machine Learning",2016,"Gajos__Krzysztof_Z."
"Improving the Peer Assessment Experience on MOOC Platforms",2016,"Meinel__Christoph"
"Graders as Meta-Reviewers: Simultaneously Scaling and Improving Expert Evaluation for Large Online Classrooms",2016,"Langston__Jacob"
"Blended Learning in Indian Colleges with Massively Empowered Classroom",2015,"Cross__Andrew"
"Learning is Not a Spectator Sport: Doing is Better than Watching for Learning from a MOOC",2015,"Bier__Norman_L."
"Exploring the Effect of Confusion in Discussion Forums of Massive Open Online Courses",2015,"Rose__Carolyn"
"Uncovering Trajectories of Informal Learning in Large Online Communities of Creators",2015,"Gelman__Ben_U."
"Towards Capturing Learners Sentiment and Context",2015,"Weldemariam__Komminist"
"Measuring and Maximizing the Effectiveness of Honor Codes in Online Courses",2015,"Thies__William"
"Educational Evaluation in the PKU SPOC Course ""Data Structures and Algorithms""",2015,"Hao__Dan"
"Connecting Stories and Pedagogy Increases Participant Engagement in Discussions",2015,"Klemmer__Scott"
