"Article","Year","Author"
"Guidance counselor reports of the ASSISTments college Prediction model (acpm)",2017,"Ocumpaugh__J."
"Writing analytics literacy - Bridging from research to practice",2017,"Knight__S."
"Write-and-learn: Promoting meaningful learning through concept map-based formative feedback on writing assignments",2017,"Xiong__Y."
"Enhancing learning through virtual reality and neurofeedback: A first step",2017,"Hubbard__R."
"LAK17 Hackathon - Getting the right information to the right people so they can take the right action",2017,"Cooper__A."
"Transitioning self-regulated learning profiles in hypermedia-learning environments",2017,"Lau__C."
"Words matter: Automatic detection of teacher questions in live classroom discourse using linguistics, acoustics, and context",2017,"Donnelly__P.J."
"MORPH: Supporting the integration of learning analytics at institutional level",2017,"Jeremic__Z."
"Students' emotional self-labels for personalized models",2017,"Aslan__S."
"Predicting e-textbook adoption based on event segmentation of teachers' usage",2017,"Zheng__L."
"Beyond failure: The 2nd LAK Failathon poster",2017,"Clow__D."
"How effective is your facilitation? Group-level analytics of MOOC forums",2017,"Poquet__O."
"Workshop: Building the learning analytics curriculum",2017,"Lang__C."
"Put your thinking cap on: Detecting cognitive load using EEG during learning",2017,"Mills__C."
"Automatic recognition of public transport trips from mobile device sensor data and transport infrastructure information",2017,"Rinne__M."
"Churn prediction using dynamic RFM-augmented Node2vec",2017,"Mitrović__S."
"Multi-scale community detection in temporal networks using spectral graph wavelets",2017,"Kuncheva__Z."
"Influence maximization-based event organization on social networks",2017,"Li__C.-T."
"Co-clustering for differentially private synthetic data generation",2017,"Benkhelif__T."
"From self-data to self-preferences: Towards preference elicitation in personal information management systems",2017,"Allard__T."
"Evaluating the impact of friends in predicting user’s availability in online social networks",2017,"De_Salve__A."
"Differential privacy and neural networks: A preliminary analysis",2017,"Manco__G."
"Guess the movie - Linking facebook pages to IMDb movies",2017,"Fornacciari__P."
"Assessing privacy risk in retail data",2017,"Pellungrini__R."
"Research on online digital cultures - community extraction and analysis by Markov and k-means clustering",2017,"Greenway__G."
"Movement behaviour recognition for water activities",2017,"Nanni__M."
"Your privacy, my privacy? On leakage risk assessment in online social networks",2017,"Pensa__R.G."
"Learning design and feedback processes at scale: Stocktaking emergent theory and practice",2016,"Ringtved__U."
"An analysis framework for collaborative problem solving in practice-based learning activities: A mixed-method approach",2016,"Cukurova__M."
"Exploring the interplay between human and machine annotated multimodal learning analytics in hands-on STEM Activities",2016,"Spikol__D."
"Teaching analytics: Towards automatic extraction of orchestration graphs using wearable sensors",2016,"Prieto__L.P."
"A Pedagogical framework for learning analytics in collaborative inquiry tasks: An Example from a teamwork competency awareness program",2016,"Koh__E."
"Data2U: Scalable real time student feedback in active learning environments",2016,"Khan__I."
"Reflecting on reflective writing analytics: Assessment challenges and iterative evaluation of a prototype tool",2016,"Shum__S.B."
"Applying classification techniques on temporal trace data for shaping student behavior models",2016,"Papamitsiou__Z."
"Improving efficacy attribution in a self-directed learning environment using prior knowledge individualization",2016,"Pardos__Z.A."
"Pipeline for expediting learning analytics and student support from data in social learning",2016,"Jo__Y."
"LAK failathon",2016,"Clow__D."
"Recipe for Success - Lessons learnt from using xAPI within the connected learning analytics toolkit",2016,"Bakharia__A."
"A study on eye fixation patterns of students in higher education using an online learning system",2016,"The__B."
"Student perspectives on data provision and use: Starting to unpack disciplinary differences",2016,"Mcpherson__J."
"The role of achievement goal orientations when studying effect of learning analytics visualizations",2016,"Beheshitha__S.S."
"Smart environments and analytics on video-based learning",2016,"Giannakos__M.N."
"Educational Data mining with python and apache spark: A hands-on tutorial",2016,"Agnihotri__L."
"Introduction to data mining for educational researchers",2016,"Brooks__C.A."
"The impact of 151 learning designs on student satisfaction and performance: Social learning (analytics) matters",2016,"Rienties__B."
"The learning analytics readiness instrument",2016,"Oster__M."
"Integrating physical activity data in videogames with user-centered dashboards",2016,"Hagood__D."
"Using Game analytics to evaluate puzzle design and level progression in a serious game",2016,"Hicks__D."
"Introduction of Learning Visualisations and Metacognitive Support in a Persuadable Open Learner Model",2016,"Bull__S."
"Demonstration of the unizin sentiment visualizer",2016,"Freeman__J.D."
"The Dutch xAPI experience",2016,"Berg__A."
"Towards automated content analysis of discussion transcripts: A cognitive presence case",2016,"Kovanovíc__V."
"Learning analytics in practice The effects of adaptive educational technology Snappet on students' arithmetic skills",2016,"Molenaar__I."
"Designing MOOCs for Success: A student motivation-Oriented framework",2016,"Kevan__J.M."
"Reviewing three case-studies of learning analytics interventions at the Open University UK",2016,"Rienties__B."
"Fostering 21st century literacies through a collaborative critical reading and learning analytics environment: Userperceived benefits and problematic",2016,"Tan__J.P.-L."
"Understanding learning at a glance: An overview of learning dashboard studies",2016,"Schwendimann__B.A."
"What can analytics contribute to accessibility in e-learning systems and to disabled students' learning?",2016,"Cooper__M."
"The connected learning analytics toolkit",2016,"Kitto__K."
"Ethical and privacy issues in the design of learning analytics applications",2016,"Drachsler__H."
"Validity: A framework for cross-disciplinary collaboration in mining indicators of learning from MOOC forums",2016,"Milligan__S."
"Wikiglass: A learning analytic tool for visualizing collaborative wikis of secondary school students",2016,"Hu__X."
"Learning analytics in a flipped University course",2016,"Van_Leeuwen__A."
"Learning through goal setting",2016,"Mol__S."
"Untangling MOOC learner networks",2016,"Poquet__O."
"Towards triggering higher-order thinking behaviors in MOOCs",2016,"Wang__X."
"Generating actionable predictive models of academic performance",2016,"Pardo__A."
"Learning analytics for curriculum and program quality improvement (PCLA 2016)",2016,"Greer__J."
"Interactive surfaces and learning analytics: Data, orchestration aspects, pedagogical uses and challenges",2016,"Roberto__M.-M."
"Cross-LAK: Learning analytics across physical and digital spaces",2016,"Martinez-Maldonado__R."
"Predicting student performance on post-requisite skills using prerequisite skill data: An alternative method for refining prerequisite skill structures",2016,"Adjei__S.A."
"Learning analytics for workplace and professional learning",2016,"Ley__T."
"Design and evaluation of teacher assistance tools for exploratory learning environments",2016,"Sergio__G.-S."
"Affecting Off-Task Behaviour: How Affect-aware feedback can improve student learning",2016,"Grawemeyer__B."
"LAK 2016 program chairs' welcome",2016,"Dawson__S."
"Exploring the relation between Self-regulation, Online activities, and academic performance: A case study",2016,"Pardo__A."
